username,fishname,weight,value,rating,rarity,date,category,DateTime,time,isNew,Reset Date
porges_,Mug,0.5583985,11,3,Junk,2025-05-02,Vanilla,02/05/2025 11:15:39 PM,23:15:39,NewRecord,2025-02-05
porges_,CB Longneck,0.2179042,2,2,Junk,2025-05-02,Vanilla,02/05/2025 11:17:51 PM,23:17:51,Existing,2025-02-05
porges_,Shellder,3.803832,37,1,Uncommon,2025-05-02,PokémonGen01,02/05/2025 11:20:33 PM,23:20:33,Existing,2025-02-05
dpfried,Diglett,0.8494973,16,2,Common,2025-05-02,PokémonGen01,02/05/2025 11:22:49 PM,23:22:49,Existing,2025-02-05
mynameisjasonn,Albacore,38.40754,56,1,Rare,2025-05-02,Stardew Valley,02/05/2025 11:36:25 PM,23:36:25,Existing,2025-02-05
chattykathy,Ho-Oh,458.8174,1046,2,Legendary,2025-05-02,PokémonGen02,02/05/2025 11:36:48 PM,23:36:48,New,2025-02-05
christopherclink,Pidgey,1.762605,15,1,Common,2025-05-02,PokémonGen01,02/05/2025 11:37:32 PM,23:37:32,Existing,2025-02-05
dpfried,Tuna,211.8282,101,1,Rare,2025-05-02,Vanilla,02/05/2025 11:38:13 PM,23:38:13,Existing,2025-02-05
dpfried,Bulbasaur,7.630223,137,3,Rare,2025-05-02,PokémonGen01,02/05/2025 11:53:31 PM,23:53:31,NewRecord,2025-02-05
thedevilkid,Henry's Shoe,2.172309,5,2,Junk,2025-05-02,Vanilla,02/05/2025 11:53:55 PM,23:53:55,Existing,2025-02-05
dpfried,Geodude,17.56582,13,1,Common,2025-05-02,PokémonGen01,02/05/2025 11:55:34 PM,23:55:34,Existing,2025-02-05
thedevilkid,Black Redeye,43.7405,33,2,Common,2025-05-02,Vanilla,02/05/2025 11:55:57 PM,23:55:57,Existing,2025-02-05
mccrarian,Carp,8.392529,16,2,Common,2025-05-03,Vanilla,03/05/2025 12:02:42 AM,00:02:42,Existing,2025-02-05
chattykathy,Trout,1.000903,15,2,Common,2025-05-03,Vanilla,03/05/2025 12:03:11 AM,00:03:11,Existing,2025-02-05
christopherclink,CB Longneck,0.1795499,2,1,Junk,2025-05-03,Vanilla,03/05/2025 12:04:03 AM,00:04:03,Existing,2025-02-05
mccrarian,Salmon,3.917104,29,1,Common,2025-05-03,Vanilla,03/05/2025 12:04:30 AM,00:04:30,Existing,2025-02-05
dpfried,Sandfish,21.61484,173,1,Epic,2025-05-03,Stardew Valley,03/05/2025 12:04:54 AM,00:04:54,Existing,2025-02-05
dpfried,Spinarak,15.11054,12,1,Common,2025-05-03,PokémonGen02,03/05/2025 12:07:54 AM,00:07:54,Existing,2025-02-05
christopherclink,Gyarados,212.299,112,1,Rare,2025-05-03,PokémonGen01,03/05/2025 12:08:16 AM,00:08:16,Existing,2025-02-05
dpfried,Tuna,216.1747,103,1,Rare,2025-05-03,Vanilla,03/05/2025 12:12:46 AM,00:12:46,Existing,2025-02-05
dpfried,MyNameIsJasonn,5.157139,1031,2,Legendary,2025-05-03,CKFriends,03/05/2025 12:18:27 AM,00:18:27,Existing,2025-02-05
christopherclink,Halibut,35.08184,52,2,Uncommon,2025-05-03,Stardew Valley,03/05/2025 12:19:29 AM,00:19:29,Existing,2025-02-05
dpfried,Paras,5.227268,38,1,Uncommon,2025-05-03,PokémonGen01,03/05/2025 12:20:41 AM,00:20:41,Existing,2025-02-05
dpfried,Hermit Crab,1.060802,21,2,Common,2025-05-03,Vanilla,03/05/2025 12:26:04 AM,00:26:04,Existing,2025-02-05
christopherclink,Hoppip,1.219569,17,3,Common,2025-05-03,PokémonGen02,03/05/2025 12:26:28 AM,00:26:28,NewRecord,2025-02-05
chattykathy,Poliwag,12.68253,15,2,Common,2025-05-03,PokémonGen01,03/05/2025 12:28:06 AM,00:28:06,Existing,2025-02-05
dpfried,Graveler,118.4278,90,3,Rare,2025-05-03,PokémonGen01,03/05/2025 12:28:29 AM,00:28:29,NewRecord,2025-02-05
dpfried,Blue Discus,0.2243135,22,3,Common,2025-05-03,Vanilla,03/05/2025 12:29:57 AM,00:29:57,NewRecord,2025-02-05
mccrarian,Wartortle,20.56937,113,1,Rare,2025-05-03,PokémonGen01,03/05/2025 12:30:20 AM,00:30:20,Existing,2025-02-05
christopherclink,Lion Fish,0.9671644,116,1,Epic,2025-05-03,Vanilla,03/05/2025 12:30:45 AM,00:30:45,Existing,2025-02-05
mynameisjasonn,Rabbitfish,1.853173,32,1,Uncommon,2025-05-03,Vanilla,03/05/2025 12:31:09 AM,00:31:09,Existing,2025-02-05
dpfried,Bream,28.91772,33,1,Uncommon,2025-05-03,Stardew Valley,03/05/2025 12:35:48 AM,00:35:48,Existing,2025-02-05
christopherclink,Geodude,18.75826,14,1,Common,2025-05-03,PokémonGen01,03/05/2025 12:36:09 AM,00:36:09,Existing,2025-02-05
chattykathy,Rubber Ducky,0.09157651,92,1,Rare,2025-05-03,Vanilla,03/05/2025 12:36:31 AM,00:36:31,Existing,2025-02-05
dpfried,Hitmontop,106.3958,221,2,Epic,2025-05-03,PokémonGen02,03/05/2025 12:37:00 AM,00:37:00,New,2025-02-05
christopherclink,Big Mamma Pickle,0.4268542,85,1,Rare,2025-05-03,Vanilla,03/05/2025 12:41:15 AM,00:41:15,Existing,2025-02-05
dpfried,Spinarak,20.07286,16,2,Common,2025-05-03,PokémonGen02,03/05/2025 12:49:13 AM,00:49:13,NewRecord,2025-02-05
christopherclink,Eevee,7.271339,139,3,Rare,2025-05-03,PokémonGen01,03/05/2025 12:49:35 AM,00:49:35,Existing,2025-02-05
dpfried,Funny Metal Tubes,0.1638415,2,1,Junk,2025-05-03,Vanilla,03/05/2025 01:03:07 AM,01:03:07,Existing,2025-02-05
chattykathy,Mackerel,2.131968,21,2,Common,2025-05-03,Vanilla,03/05/2025 02:27:51 AM,02:27:51,Existing,2025-02-05
chattykathy,Tauros,77.08013,108,1,Rare,2025-05-03,PokémonGen01,03/05/2025 02:41:46 AM,02:41:46,Existing,2025-02-05
mynameisjasonn,Swinub,13.25814,28,1,Common,2025-05-03,PokémonGen02,03/05/2025 02:42:09 AM,02:42:09,Existing,2025-02-05
aqjhs,Oreochromis,2.160629,72,1,Rare,2025-05-03,Vanilla,03/05/2025 02:42:37 AM,02:42:37,Existing,2025-02-05
dpfried,Coffee Cup,0.2022138,2,2,Junk,2025-05-03,Vanilla,03/05/2025 03:12:57 AM,03:12:57,Existing,2025-02-05
dpfried,Flaaffy,27.69748,78,1,Rare,2025-05-03,PokémonGen02,03/05/2025 03:14:28 AM,03:14:28,Existing,2025-02-05
dpfried,Magcargo,100.1363,169,1,Epic,2025-05-03,PokémonGen02,03/05/2025 03:16:21 AM,03:16:21,New,2025-02-05
dpfried,Psyduck,16.05236,32,1,Uncommon,2025-05-03,PokémonGen01,03/05/2025 03:17:51 AM,03:17:51,Existing,2025-02-05
dpfried,Poliwrath,52.54014,121,1,Rare,2025-05-03,PokémonGen01,03/05/2025 03:20:34 AM,03:20:34,Existing,2025-02-05
dpfried,Lapras,234.8988,132,2,Rare,2025-05-03,PokémonGen01,03/05/2025 03:27:04 AM,03:27:04,Existing,2025-02-05
chattykathy,Caterpie,2.515752,13,1,Common,2025-05-03,PokémonGen01,03/05/2025 03:37:24 AM,03:37:24,Existing,2025-02-05
porges_,Squirtle,9.62437,133,2,Rare,2025-05-03,PokémonGen01,03/05/2025 03:50:01 AM,03:50:01,Existing,2025-02-05
dpfried,Omanyte,7.393836,148,1,Rare,2025-05-03,PokémonGen01,03/05/2025 03:50:25 AM,03:50:25,Existing,2025-02-05
porges_,Stingray,65.53658,215,2,Epic,2025-05-03,Stardew Valley,03/05/2025 03:52:52 AM,03:52:52,Existing,2025-02-05
dpfried,Geodude,18.13625,14,1,Common,2025-05-03,PokémonGen01,03/05/2025 03:53:17 AM,03:53:17,Existing,2025-02-05
chattykathy,Totodile,19.8986,114,1,Rare,2025-05-03,PokémonGen02,03/05/2025 03:53:39 AM,03:53:39,New,2025-02-05
dpfried,Carp - SV,52.17854,15,2,Common,2025-05-03,Stardew Valley,03/05/2025 03:54:48 AM,03:54:48,Existing,2025-02-05
mynameisjasonn,Blastoise,78.60198,230,1,Epic,2025-05-03,PokémonGen01,03/05/2025 03:57:29 AM,03:57:29,Existing,2025-02-05
porges_,Parasect,31.89898,116,2,Rare,2025-05-03,PokémonGen01,03/05/2025 03:57:55 AM,03:57:55,Existing,2025-02-05
chattykathy,Lion Fish,1.019386,122,2,Epic,2025-05-03,Vanilla,03/05/2025 03:58:18 AM,03:58:18,Existing,2025-02-05
dpfried,Flareon,24.0234,119,1,Rare,2025-05-03,PokémonGen01,03/05/2025 03:58:42 AM,03:58:42,Existing,2025-02-05
ezekiel_257teen,Flounder,18.88888,56,3,Uncommon,2025-05-03,Stardew Valley,03/05/2025 03:59:05 AM,03:59:05,Existing,2025-02-05
chattykathy,Mussel,0.1035927,10,2,Common,2025-05-03,Vanilla,03/05/2025 10:15:42 PM,22:15:42,Existing,2025-02-05
christopherclink,Goby,10.8234,167,1,Epic,2025-05-03,Stardew Valley,03/05/2025 10:16:04 PM,22:16:04,Existing,2025-02-05
porges_,Raichu,30.94437,110,2,Rare,2025-05-03,PokémonGen01,03/05/2025 10:16:28 PM,22:16:28,Existing,2025-02-05
chattykathy,Dorado,26.75366,63,1,Rare,2025-05-03,Stardew Valley,03/05/2025 10:18:26 PM,22:18:26,Existing,2025-02-05
porges_,Oreochromis,2.144423,71,1,Rare,2025-05-03,Vanilla,03/05/2025 10:18:54 PM,22:18:54,Existing,2025-02-05
christopherclink,Omanyte,7.575325,152,2,Rare,2025-05-03,PokémonGen01,03/05/2025 10:19:35 PM,22:19:35,Existing,2025-02-05
porges_,Clefairy,6.276481,53,1,Rare,2025-05-03,PokémonGen01,03/05/2025 10:20:02 PM,22:20:02,Existing,2025-02-05
mccrarian,Weird Drawing of a Fish?,0.4549735,9,1,Junk,2025-05-03,Vanilla,03/05/2025 10:20:25 PM,22:20:25,Existing,2025-02-05
porges_,Qwilfish,8.641246,121,2,Rare,2025-05-03,PokémonGen02,03/05/2025 10:21:52 PM,22:21:52,New,2025-02-05
christopherclink,Mantine,391.875,186,1,Epic,2025-05-03,PokémonGen02,03/05/2025 10:27:40 PM,22:27:40,Existing,2025-02-05
porges_,Smoochum,12.11788,202,1,Epic,2025-05-03,PokémonGen02,03/05/2025 10:29:55 PM,22:29:55,Existing,2025-02-05
christopherclink,Rattata,3.905491,17,3,Common,2025-05-03,PokémonGen01,03/05/2025 10:30:21 PM,22:30:21,Existing,2025-02-05
porges_,Old PC,18.53959,185,1,Epic,2025-05-03,Vanilla,03/05/2025 10:37:22 PM,22:37:22,Existing,2025-02-05
christopherclink,Shellder,4.16491,41,2,Uncommon,2025-05-03,PokémonGen01,03/05/2025 10:37:52 PM,22:37:52,Existing,2025-02-05
mccrarian,Mutant Carp,38.65479,523,2,Legendary,2025-05-03,Stardew Valley,03/05/2025 10:38:15 PM,22:38:15,Existing,2025-02-05
christopherclink,Mareep,19.11947,28,3,Common,2025-05-03,PokémonGen02,03/05/2025 10:40:47 PM,22:40:47,NewRecord,2025-02-05
mccrarian,Pidgey,1.803739,15,2,Common,2025-05-03,PokémonGen01,03/05/2025 10:41:17 PM,22:41:17,Existing,2025-02-05
christopherclink,Largemouth Bass,30.63026,49,1,Uncommon,2025-05-03,Stardew Valley,03/05/2025 10:44:40 PM,22:44:40,Existing,2025-02-05
porges_,Olive Ridley Turtle,44.02064,88,3,Rare,2025-05-03,Vanilla,03/05/2025 10:45:18 PM,22:45:18,Existing,2025-02-05
porges_,Pikachu,4.856596,32,1,Uncommon,2025-05-03,PokémonGen01,03/05/2025 10:47:09 PM,22:47:09,Existing,2025-02-05
christopherclink,Ursaring,238.6186,183,1,Epic,2025-05-03,PokémonGen02,03/05/2025 10:47:31 PM,22:47:31,New,2025-02-05
porges_,Lobster,0.8241735,58,1,Uncommon,2025-05-03,Vanilla,03/05/2025 10:48:34 PM,22:48:34,Existing,2025-02-05
christopherclink,Steelix,971.0626,253,3,Epic,2025-05-03,PokémonGen02,03/05/2025 10:49:10 PM,22:49:10,New,2025-02-05
porges_,Pufferfish,32.80603,71,1,Rare,2025-05-03,Stardew Valley,03/05/2025 10:50:42 PM,22:50:42,Existing,2025-02-05
christopherclink,Some Keys,0.1750749,9,1,Junk,2025-05-03,Vanilla,03/05/2025 10:51:04 PM,22:51:04,Existing,2025-02-05
christopherclink,Wooper,15.21649,12,1,Common,2025-05-03,PokémonGen02,03/05/2025 10:52:47 PM,22:52:47,Existing,2025-02-05
porges_,Red-knobbed Starfish,0.104948,73,2,Rare,2025-05-03,Vanilla,03/05/2025 10:53:08 PM,22:53:08,Existing,2025-02-05
christopherclink,Shellder,4.25647,42,2,Uncommon,2025-05-03,PokémonGen01,03/05/2025 10:54:43 PM,22:54:43,Existing,2025-02-05
chattykathy,Mareep,14.82924,22,1,Common,2025-05-03,PokémonGen02,03/05/2025 10:55:10 PM,22:55:10,Existing,2025-02-05
porges_,Abra,20.5445,35,2,Common,2025-05-03,PokémonGen01,03/05/2025 10:55:32 PM,22:55:32,Existing,2025-02-05
christopherclink,Car,1629.677,326,2,Junk,2025-05-03,Vanilla,03/05/2025 10:56:43 PM,22:56:43,Existing,2025-02-05
porges_,Slowbro,73.06278,100,1,Rare,2025-05-03,PokémonGen01,03/05/2025 10:57:10 PM,22:57:10,Existing,2025-02-05
porges_,Nidoran♀,7.888251,23,3,Common,2025-05-03,PokémonGen01,03/05/2025 10:58:42 PM,22:58:42,NewRecord,2025-02-05
chattykathy,Sardine,11.44451,26,1,Common,2025-05-03,Stardew Valley,03/05/2025 10:59:53 PM,22:59:53,Existing,2025-02-05
christopherclink,Azumarill,50.66618,85,1,Rare,2025-05-03,PokémonGen02,03/05/2025 11:00:25 PM,23:00:25,Existing,2025-02-05
porges_,Bellsprout,4.505731,17,3,Common,2025-05-03,PokémonGen01,03/05/2025 11:00:48 PM,23:00:48,NewRecord,2025-02-05
porges_,Tilapia,28.24217,46,1,Uncommon,2025-05-03,Stardew Valley,03/05/2025 11:02:39 PM,23:02:39,Existing,2025-02-05
porges_,Weepinbell,5.146983,64,1,Rare,2025-05-03,PokémonGen01,03/05/2025 11:04:38 PM,23:04:38,Existing,2025-02-05
porges_,Meowth,4.478004,16,2,Common,2025-05-03,PokémonGen01,03/05/2025 11:07:27 PM,23:07:27,Existing,2025-02-05
porges_,Paras,4.751857,34,1,Uncommon,2025-05-03,PokémonGen01,03/05/2025 11:09:58 PM,23:09:58,Existing,2025-02-05
christopherclink,Meowth,3.476037,12,1,Common,2025-05-03,PokémonGen01,03/05/2025 11:10:20 PM,23:10:20,Existing,2025-02-05
mynameisjasonn,Ivysaur,12.06543,115,1,Rare,2025-05-03,PokémonGen01,03/05/2025 11:10:44 PM,23:10:44,Existing,2025-02-05
porges_,Skateboard,2.401856,40,1,Junk,2025-05-03,Vanilla,03/05/2025 11:11:55 PM,23:11:55,Existing,2025-02-05
porges_,Wigglytuff,9.905151,100,1,Rare,2025-05-03,PokémonGen01,03/05/2025 11:13:33 PM,23:13:33,Existing,2025-02-05
porges_,Joel the Sturgeon,243.4603,243,1,Legendary,2025-05-03,Vanilla,03/05/2025 11:15:52 PM,23:15:52,Existing,2025-02-05
porges_,Red Snapper,22.84233,35,1,Uncommon,2025-05-03,Stardew Valley,03/05/2025 11:23:37 PM,23:23:37,Existing,2025-02-05
porges_,Sardine,13.16346,30,2,Common,2025-05-03,Stardew Valley,03/05/2025 11:25:36 PM,23:25:36,Existing,2025-02-05
scuffedcj12,Swordfish,280.3719,224,3,Epic,2025-05-03,Vanilla,03/05/2025 11:25:58 PM,23:25:58,NewRecord,2025-02-05
christopherclink,Red Eye Fish,2.116077,30,1,Uncommon,2025-05-03,Vanilla,03/05/2025 11:26:24 PM,23:26:24,Existing,2025-02-05
mynameisjasonn,Larvitar,151.5329,239,1,Epic,2025-05-03,PokémonGen02,03/05/2025 11:26:46 PM,23:26:46,NewRecord,2025-02-05
porges_,Machop,20.16898,47,2,Uncommon,2025-05-03,PokémonGen01,03/05/2025 11:27:12 PM,23:27:12,Existing,2025-02-05
christopherclink,Parrot Fish,1.760767,62,1,Rare,2025-05-03,Vanilla,03/05/2025 11:27:42 PM,23:27:42,Existing,2025-02-05
mccrarian,Mahi Mahi,13.56182,72,1,Rare,2025-05-03,Vanilla,03/05/2025 11:28:04 PM,23:28:04,Existing,2025-02-05
porges_,Lionfish,12.37868,190,1,Epic,2025-05-03,Stardew Valley,03/05/2025 11:28:39 PM,23:28:39,Existing,2025-02-05
porges_,Henry's Shoe,1.829047,5,1,Junk,2025-05-03,Vanilla,03/05/2025 11:32:06 PM,23:32:06,Existing,2025-02-05
christopherclink,Meowth,4.349701,16,2,Common,2025-05-03,PokémonGen01,03/05/2025 11:33:06 PM,23:33:06,Existing,2025-02-05
porges_,Smallmouth Bass,27.26088,31,2,Common,2025-05-03,Stardew Valley,03/05/2025 11:37:56 PM,23:37:56,Existing,2025-02-05
christopherclink,Butterfly Fish,0.112496,51,3,Uncommon,2025-05-03,Vanilla,03/05/2025 11:42:23 PM,23:42:23,NewRecord,2025-02-05
porges_,Krabby,5.67375,17,1,Common,2025-05-03,PokémonGen01,03/05/2025 11:42:45 PM,23:42:45,Existing,2025-02-05
porges_,Typhlosion,144.2535,181,1,Epic,2025-05-03,PokémonGen02,03/05/2025 11:44:09 PM,23:44:09,New,2025-02-05
mattyddraig,Gengar,34.19641,105,1,Rare,2025-05-03,PokémonGen01,03/05/2025 11:44:34 PM,23:44:34,Existing,2025-02-05
porges_,Nidoran♂,9.025858,20,2,Common,2025-05-03,PokémonGen01,03/05/2025 11:45:46 PM,23:45:46,Existing,2025-02-05
christopherclink,Carp,6.974463,13,1,Common,2025-05-03,Vanilla,03/05/2025 11:46:08 PM,23:46:08,Existing,2025-02-05
porges_,Largemouth Bass,27.05146,44,1,Uncommon,2025-05-03,Stardew Valley,03/05/2025 11:47:44 PM,23:47:44,Existing,2025-02-05
chattykathy,Pike - SV,55.59357,55,1,Rare,2025-05-03,Stardew Valley,03/05/2025 11:49:34 PM,23:49:34,Existing,2025-02-05
porges_,Sudowoodo,89.49861,117,2,Rare,2025-05-03,PokémonGen02,03/05/2025 11:49:56 PM,23:49:56,NewRecord,2025-02-05
mattyddraig,Fish Fillet Burger,0.98815,5,1,Uncommon,2025-05-03,Vanilla,03/05/2025 11:50:20 PM,23:50:20,Existing,2025-02-05
christopherclink,CB Longneck,0.199937,2,1,Junk,2025-05-04,Vanilla,04/05/2025 12:02:24 AM,00:02:24,Existing,2025-02-05
christopherclink,Horsea,7.869919,19,1,Common,2025-05-04,PokémonGen01,04/05/2025 12:13:35 AM,00:13:35,Existing,2025-02-05
christopherclink,Kingler,52.77981,101,1,Rare,2025-05-04,PokémonGen01,04/05/2025 12:15:36 AM,00:15:36,Existing,2025-02-05
mattyddraig,Houndoom,80.67401,230,2,Epic,2025-05-04,PokémonGen02,04/05/2025 12:17:28 AM,00:17:28,New,2025-02-05
mccrarian,Carp - SV,51.32858,15,2,Common,2025-05-04,Stardew Valley,04/05/2025 12:17:54 AM,00:17:54,Existing,2025-02-05
christopherclink,Tentacool,41.00789,35,1,Uncommon,2025-05-04,PokémonGen01,04/05/2025 12:18:15 AM,00:18:15,Existing,2025-02-05
chattykathy,Trolley,17.81764,9,1,Junk,2025-05-04,Vanilla,04/05/2025 12:18:37 AM,00:18:37,Existing,2025-02-05
scuffedcj12,Sneasel,63.53819,219,2,Epic,2025-05-04,PokémonGen02,04/05/2025 12:43:40 AM,00:43:40,NewRecord,2025-02-05
scuffedcj12,Sentret,10.77993,12,1,Common,2025-05-04,PokémonGen02,04/05/2025 12:45:32 AM,00:45:32,Existing,2025-02-05
scuffedcj12,Vileplume,16.89004,113,1,Rare,2025-05-04,PokémonGen01,04/05/2025 12:49:48 AM,00:49:48,Existing,2025-02-05
chattykathy,Geodude,21.80314,16,2,Common,2025-05-04,PokémonGen01,04/05/2025 12:50:13 AM,00:50:13,Existing,2025-02-05
mynameisjasonn,Magneton,64.58101,124,2,Rare,2025-05-04,PokémonGen01,04/05/2025 12:51:39 AM,00:51:39,Existing,2025-02-05
scuffedcj12,Soda Can,0.08772578,1,1,Junk,2025-05-04,Vanilla,04/05/2025 12:52:03 AM,00:52:03,Existing,2025-02-05
scuffedcj12,Olive Ridley Turtle,44.26133,89,3,Rare,2025-05-04,Vanilla,04/05/2025 12:56:33 AM,00:56:33,Existing,2025-02-05
scuffedcj12,Yellowtang,0.7314189,94,2,Rare,2025-05-04,Vanilla,04/05/2025 12:58:36 AM,00:58:36,Existing,2025-02-05
chattykathy,Octillery,59.57125,194,1,Epic,2025-05-04,PokémonGen02,04/05/2025 01:00:52 AM,01:00:52,New,2025-02-05
mccrarian,Ghostfish,29.216,41,1,Uncommon,2025-05-04,Stardew Valley,04/05/2025 01:01:17 AM,01:01:17,Existing,2025-02-05
scuffedcj12,Oyster,0.557531,67,3,Uncommon,2025-05-04,Vanilla,04/05/2025 01:01:39 AM,01:01:39,Existing,2025-02-05
mynameisjasonn,Pidgey,1.850838,15,2,Common,2025-05-04,PokémonGen01,04/05/2025 01:02:02 AM,01:02:02,Existing,2025-02-05
novincent,Bellsprout,4.376778,16,2,Common,2025-05-04,PokémonGen01,04/05/2025 01:02:23 AM,01:02:23,Existing,2025-02-05
scuffedcj12,Ninetales,18.00492,97,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:08:00 PM,21:08:00,Existing,2025-02-05
alexxx_44,Red Eye Fish,2.065578,29,1,Uncommon,2025-05-05,Vanilla,05/05/2025 09:08:24 PM,21:08:24,Existing,2025-02-05
thedevilkid,Koi,12.08077,47,1,Uncommon,2025-05-05,Vanilla,05/05/2025 09:08:46 PM,21:08:46,Existing,2025-02-05
mynameisjasonn,Aipom,26.73491,126,2,Rare,2025-05-05,PokémonGen02,05/05/2025 09:09:08 PM,21:09:08,NewRecord,2025-02-05
porges_,Salmon - SV,71.22464,54,2,Uncommon,2025-05-05,Stardew Valley,05/05/2025 09:09:32 PM,21:09:32,Existing,2025-02-05
chattykathy,Sunkern,3.69553,23,1,Common,2025-05-05,PokémonGen02,05/05/2025 09:09:54 PM,21:09:54,Existing,2025-02-05
thedevilkid,Starmie,76.72906,110,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:10:29 PM,21:10:29,Existing,2025-02-05
scuffedcj12,Peacock Bass,6.841262,43,1,Uncommon,2025-05-05,Vanilla,05/05/2025 09:10:52 PM,21:10:52,Existing,2025-02-05
porges_,Some Keys,0.2159285,11,2,Junk,2025-05-05,Vanilla,05/05/2025 09:13:08 PM,21:13:08,Existing,2025-02-05
palfly15,Machoke,60.44902,84,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:13:30 PM,21:13:30,Existing,2025-02-05
alexxx_44,Gummy Sharks,1.862523,28,1,Uncommon,2025-05-05,Vanilla,05/05/2025 09:13:53 PM,21:13:53,Existing,2025-02-05
scuffedcj12,Emperor Angelfish,1.644161,77,2,Rare,2025-05-05,Vanilla,05/05/2025 09:14:25 PM,21:14:25,Existing,2025-02-05
porges_,Salmon,4.401949,33,3,Common,2025-05-05,Vanilla,05/05/2025 09:15:27 PM,21:15:27,Existing,2025-02-05
palfly15,Blue Discus,0.2258117,23,3,Common,2025-05-05,Vanilla,05/05/2025 09:15:49 PM,21:15:49,NewRecord,2025-02-05
palfly15,Black Redeye,40.49516,30,2,Common,2025-05-05,Vanilla,05/05/2025 09:18:02 PM,21:18:02,Existing,2025-02-05
porges_,Diglett,0.8850037,17,3,Common,2025-05-05,PokémonGen01,05/05/2025 09:19:03 PM,21:19:03,Existing,2025-02-05
dpfried,Haunter,0.0832743,82,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:19:25 PM,21:19:25,Existing,2025-02-05
palfly15,Lanturn,46.8232,99,1,Rare,2025-05-05,PokémonGen02,05/05/2025 09:20:19 PM,21:20:19,NewRecord,2025-02-05
dpfried,Mewtwo,115.1831,944,1,Legendary,2025-05-05,PokémonGen01,05/05/2025 09:21:37 PM,21:21:37,Existing,2025-02-05
palfly15,Natu,4.677489,51,2,Uncommon,2025-05-05,PokémonGen02,05/05/2025 09:22:17 PM,21:22:17,NewRecord,2025-02-05
porges_,Frontosa Cichlid,0.4128745,29,1,Uncommon,2025-05-05,Vanilla,05/05/2025 09:22:39 PM,21:22:39,Existing,2025-02-05
porges_,Seadra,23.62391,101,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:24:58 PM,21:24:58,Existing,2025-02-05
palfly15,Ponyta,28.75729,37,1,Uncommon,2025-05-05,PokémonGen01,05/05/2025 09:25:22 PM,21:25:22,Existing,2025-02-05
dpfried,Hoothoot,44.40653,14,1,Common,2025-05-05,PokémonGen02,05/05/2025 09:25:44 PM,21:25:44,Existing,2025-02-05
porges_,Yanma,74.88263,94,1,Rare,2025-05-05,PokémonGen02,05/05/2025 09:26:53 PM,21:26:53,New,2025-02-05
palfly15,Streaked Spinefoot,0.2033952,41,2,Uncommon,2025-05-05,Vanilla,05/05/2025 09:27:16 PM,21:27:16,Existing,2025-02-05
dpfried,Hitmonlee,42.95815,107,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:27:38 PM,21:27:38,Existing,2025-02-05
porges_,Krabby,5.94268,17,1,Common,2025-05-05,PokémonGen01,05/05/2025 09:28:39 PM,21:28:39,Existing,2025-02-05
palfly15,Diglett,0.6958485,13,1,Common,2025-05-05,PokémonGen01,05/05/2025 09:29:01 PM,21:29:01,Existing,2025-02-05
dpfried,Clefairy,7.883093,66,2,Rare,2025-05-05,PokémonGen01,05/05/2025 09:29:22 PM,21:29:22,Existing,2025-02-05
palfly15,Perch,3.163394,32,2,Common,2025-05-05,Vanilla,05/05/2025 09:30:23 PM,21:30:23,Existing,2025-02-05
steeltownfro,Oddish,5.055706,14,1,Common,2025-05-05,PokémonGen01,05/05/2025 09:30:45 PM,21:30:45,Existing,2025-02-05
porges_,Tire,25.56403,9,1,Junk,2025-05-05,Vanilla,05/05/2025 09:31:06 PM,21:31:06,Existing,2025-02-05
dpfried,Togetic,6.527339,97,1,Rare,2025-05-05,PokémonGen02,05/05/2025 09:31:28 PM,21:31:28,Existing,2025-02-05
palfly15,Quilava,40.43446,116,1,Rare,2025-05-05,PokémonGen02,05/05/2025 09:31:51 PM,21:31:51,New,2025-02-05
novincent,Kakuna,10.1288,81,2,Rare,2025-05-05,PokémonGen01,05/05/2025 09:32:15 PM,21:32:15,Existing,2025-02-05
mynameisjasonn,Squid,39.23709,60,1,Rare,2025-05-05,Stardew Valley,05/05/2025 09:32:37 PM,21:32:37,Existing,2025-02-05
dpfried,Lion Fish,0.8747162,105,1,Epic,2025-05-05,Vanilla,05/05/2025 09:33:00 PM,21:33:00,Existing,2025-02-05
palfly15,Persian,28.43107,87,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:33:23 PM,21:33:23,Existing,2025-02-05
steeltownfro,Salmon,3.80695,29,1,Common,2025-05-05,Vanilla,05/05/2025 09:33:46 PM,21:33:46,Existing,2025-02-05
alexxx_44,Sunflora,18.22253,81,1,Rare,2025-05-05,PokémonGen02,05/05/2025 09:34:08 PM,21:34:08,NewRecord,2025-02-05
dpfried,Parasect,25.55784,93,1,Rare,2025-05-05,PokémonGen01,05/05/2025 09:34:47 PM,21:34:47,Existing,2025-02-05
palfly15,Bellsprout,3.65092,14,1,Common,2025-05-05,PokémonGen01,05/05/2025 09:35:10 PM,21:35:10,Existing,2025-02-05
porges_,Zubat,8.101786,16,2,Common,2025-05-05,PokémonGen01,05/05/2025 09:35:31 PM,21:35:31,Existing,2025-02-05
